,datePrecipDf,precipGR (m),precipIT (m),precipFR (m)
1514,2/23/2026,0.003151946,0.00012749,0.000912678
1515,2/24/2026,0.000739238,0.000237727,0.000120422
1516,2/25/2026,0.000652732,0.000208638,0.000151611
1517,2/26/2026,0.001154539,0.001125753,0.000307515
1518,2/27/2026,0.004810026,0.001677794,0.000276374
1519,2/28/2026,0.001386146,0.000242479,9.82e-06
1520,3/1/2026,0.000295611,0.000135352,7.73e-06
1521,3/2/2026,0.000377845,2.81e-05,8.31e-06
1522,3/3/2026,6.72e-05,2.64e-05,8.36e-06
1523,3/4/2026,5.52e-05,2.79e-05,0.002297132
1524,3/5/2026,7.29e-05,0.000967588,0.000495705
1525,3/6/2026,9.89e-05,0.000295248,0.000114362
1526,3/7/2026,0.00086073,0.005128019,0.000430016
1527,3/8/2026,0.000912447,0.002420681,0.000169585
1528,3/9/2026,0.001123385,3.95e-05,9.03e-06
1529,3/10/2026,0.001667707,2.48e-05,7.43e-06
1530,3/11/2026,0.001870536,0.00014059,8.27e-06
1531,3/12/2026,0.001370801,5.85e-05,0.000414699
1532,3/13/2026,0.000703916,2.51e-05,0.005416238
1533,3/14/2026,0.000148547,0.000657515,0.00196235
1534,3/15/2026,5.2e-05,0.000153266,0.003587852
1535,3/16/2026,5.27e-05,0.003458019,0.011730449
1536,3/17/2026,0.000105706,0.006651845,0.00240765
1537,3/18/2026,0.001743826,0.005393469,1.41e-05
1538,3/19/2026,9.94e-05,0.002768641,0.000154682
1539,3/20/2026,0.002863399,0.001910564,8.07e-06
1540,3/21/2026,0.008222753,0.001379728,2.12e-05
1541,3/22/2026,0.002787822,0.000569188,1.93e-05
1542,3/23/2026,0.000664635,0.000704854,0.000489694
1543,3/24/2026,0.00465119,0.000504829,0.000403729
1544,3/25/2026,0.000104878,0.004326695,0.004282656
1545,3/26/2026,0.000410205,0.009551256,0.002759781
1546,3/27/2026,0.002510897,0.004867325,0.004226359
1547,3/28/2026,0.000193444,0.011133065,0.004009041
1548,3/29/2026,0.000493022,0.004267423,0.00223592
1549,3/30/2026,0.0001979,0.002970996,0.000788777
1550,3/31/2026,0.001754562,0.000536264,0.006269492
1551,4/1/2026,0.000432334,0.001108143,0.001857777
1552,4/2/2026,0.000400236,0.001981136,0.002586485
1553,4/3/2026,0.002936291,0.000758159,0.000176744
1554,4/4/2026,0.005330227,0.006468816,0.001021519
1555,4/5/2026,0.005653984,0.011757535,0.000937843
1556,4/6/2026,0.010056148,0.008291761,0.000357238
1557,4/7/2026,0.009734811,0.00129217,7.27e-05
1558,4/8/2026,0.005594314,7.85e-05,2.64e-05
1559,4/9/2026,6.6e-05,0.000241347,0.000232362
1560,4/10/2026,3.63e-05,0.001488868,7.71e-05
1561,4/11/2026,0.009398345,0.001943303,8.85e-05
1562,4/12/2026,0.013830434,0.000319366,0.001026555
1563,4/13/2026,0.001209319,0.000117846,0.008438513
1564,4/14/2026,2.61e-05,0.002632056,0.007078673
1565,4/15/2026,0.000299392,0.000609204,0.002520045
1566,4/16/2026,0.001923944,0.000105173,0.005572078
1567,4/17/2026,4e-05,0.000795771,0.010212583
1568,4/18/2026,2.56e-05,0.010989166,0.007890828
1569,4/19/2026,2.5e-05,0.006278742,0.001316936
1570,4/20/2026,9.1e-05,0.004131812,0.006092262
1571,4/21/2026,0.00495463,0.000767948,0.005196826
1572,4/22/2026,0.002038383,0.00023392,0.003493372
1573,4/23/2026,2.46e-05,3.69e-05,0.000780384
1574,4/24/2026,2.78e-05,2.19e-05,0.000534346
1575,4/25/2026,2.58e-05,0.000896657,0.004591507
1576,4/26/2026,3e-05,0.001246284,0.006196903
1577,4/27/2026,3.17e-05,0.000717816,0.003707562
1578,4/28/2026,0.000131826,0.001469026,0.005443837
1579,4/29/2026,0.000622517,0.004143739,0.007866123
1580,4/30/2026,0.00066998,0.012262093,0.005264597
1581,5/1/2026,0.00035091,0.001236083,0.000767565
1582,5/2/2026,0.000120728,7.16e-05,0.00026313
1583,5/3/2026,7.65e-05,6.97e-05,0.002149482
1584,5/4/2026,3.36e-05,0.000460784,0.003112205
1585,5/5/2026,3.02e-05,0.000473917,0.000262455
1586,5/6/2026,0.000137278,0.000931926,4.58e-05
1587,5/7/2026,0.001627542,5.95e-05,0.002977786
1588,5/8/2026,0.001454971,5.56e-05,0.003248196
1589,5/9/2026,0.000844198,0.000511166,0.002652578
1590,5/10/2026,0.000293956,0.000955918,0.000281346
1591,5/11/2026,0.001511692,0.000304552,0.002569811
1592,5/12/2026,0.000407458,0.004432268,0.002651194
1593,5/13/2026,0.000705423,0.010869267,0.002924255
1594,5/14/2026,0.000348759,0.005265553,0.00239678
1595,5/15/2026,0.002007092,0.003204128,0.005211566
1596,5/16/2026,0.004830015,0.004138144,0.001781233
1597,5/17/2026,0.009679801,0.003758565,0.001541262
1598,5/18/2026,0.010618424,0.002787418,0.001199347
1599,5/19/2026,0.008727618,0.003431962,0.002142502
1600,5/20/2026,0.006710346,0.001878795,0.002936306
1601,5/21/2026,0.00645904,0.002635369,0.003317648
1602,5/22/2026,0.005131221,0.001231483,0.003468486
1603,5/23/2026,0.005280364,0.002411325,0.002854848
1604,5/24/2026,0.006371187,0.003572647,0.002628523
1605,5/25/2026,0.003849564,0.002857386,0.002894007
1606,5/26/2026,0.001999901,0.002278836,0.00728147
1607,5/27/2026,0.000395063,0.005574067,0.005720982
1608,5/28/2026,0.002282367,0.008745624,0.007020517
1609,5/29/2026,0.001711298,0.002048128,0.006912136
1610,5/30/2026,0.001041238,0.005733862,0.00579284
1611,5/31/2026,0.002355213,0.004547011,0.000857512
1612,6/1/2026,0.008556496,0.003895532,0.001324926
1613,6/2/2026,0.002332718,0.003454354,0.001230585
1614,6/3/2026,0.000876165,0.003042894,0.003651527
1615,6/4/2026,0.000124792,0.002138108,0.003213665
1616,6/5/2026,0.000126285,0.00069975,0.00064254
1617,6/6/2026,0.000658284,0.002012964,0.00783036
1618,6/7/2026,0.001603224,0.004453346,0.000820682
1619,6/8/2026,0.001385854,0.001746335,0.000543919
1620,6/9/2026,0.000156435,0.000289886,0.001784013
1621,6/10/2026,7.51e-05,0.000379337,0.004127047
1622,6/11/2026,9.71e-05,0.005579911,0.008263394
1623,6/12/2026,0.000259556,0.004929708,0.00419636
1624,6/13/2026,0.000163923,0.011529982,0.011245757
1625,6/14/2026,0.003868847,0.009283439,0.004083324
1626,6/15/2026,0.003454045,0.004197367,0.002170611
1627,6/16/2026,0.002307272,0.004223471,0.00571852
1628,6/17/2026,0.001027079,0.002076216,0.004147702
1629,6/18/2026,7.17e-05,0.00236609,0.004302235
1630,6/19/2026,4.6e-05,0.008311969,0.002682527
1631,6/20/2026,0.000277316,0.004853936,0.009547822
1632,6/21/2026,4.54e-05,0.002014831,0.002688665
1633,6/22/2026,5.11e-05,0.001033567,0.001455453
1634,6/23/2026,0.005891128,7.04e-05,0.003638309
1635,6/24/2026,0.003029703,0.001072232,0.005539966
1636,6/25/2026,0.000672033,0.001627246,0.007984167
1637,6/26/2026,0.001300172,0.000521189,0.000970549
1638,6/27/2026,0.000882097,0.000444178,0.000849941
1639,6/28/2026,0.000157261,0.000536341,0.001433961
1640,6/29/2026,0.002691425,0.001148279,0.000265905
1641,6/30/2026,8.45e-05,0.000190745,0.000173531
1642,7/1/2026,0.000402306,0.000213645,0.002021312
1643,7/2/2026,0.001038421,0.003469531,0.002311484
1644,7/3/2026,0.000139968,0.007419983,0.0023935
1645,7/4/2026,0.000374916,0.01065055,0.001910512
1646,7/5/2026,0.002373622,0.003272126,0.006713109
1647,7/6/2026,0.001442426,0.011264379,0.006925153
1648,7/7/2026,0.000108913,0.005822497,0.003859081
1649,7/8/2026,9.5e-05,0.005311397,0.000945306
1650,7/9/2026,0.000284542,0.006120991,0.000379541
1651,7/10/2026,0.001349518,0.00415901,0.000247955
1652,7/11/2026,0.000572066,0.00253014,0.000861825
1653,7/12/2026,0.00067939,0.001597128,0.000854999
1654,7/13/2026,0.003299763,0.001638504,0.000627855
1655,7/14/2026,0.000206826,0.000913359,0.000204899
1656,7/15/2026,0.000229453,0.000405627,0.004166296
1657,7/16/2026,0.00010726,0.006160028,0.017642847
1658,7/17/2026,7.8e-05,0.010059671,0.010537668
1659,7/18/2026,0.001378864,0.003794908,0.002117514
1660,7/19/2026,0.000286606,0.002822973,0.003853332
1661,7/20/2026,9.38e-05,0.008890429,0.004128036
1662,7/21/2026,0.001696247,0.00244328,0.001863649
1663,7/22/2026,0.001901308,0.003474256,0.001281474
1664,7/23/2026,0.000807986,0.004589228,0.001981832
1665,7/24/2026,0.000151454,0.001719317,0.000212948
1666,7/25/2026,0.000106417,0.000141118,4.49e-05
1667,7/26/2026,0.000110322,0.000189397,6.32e-05
1668,7/27/2026,0.000383237,0.000127689,0.000221204
1669,7/28/2026,0.00204969,0.000325932,0.003663478
1670,7/29/2026,0.000302118,0.001061308,0.000727814
1671,7/30/2026,0.000184234,0.001328383,0.002338985
1672,7/31/2026,0.00119604,0.009225824,0.010695541
1673,8/1/2026,5.36e-05,0.015992242,0.008128719
1674,8/2/2026,4.81e-05,0.00711673,0.002082705
1675,8/3/2026,5.4e-05,0.002044224,0.002434118
1676,8/4/2026,0.000133839,0.002497863,0.001375983
1677,8/5/2026,0.000332782,0.001073927,0.000219979
1678,8/6/2026,0.002204739,0.000469509,0.002462046
1679,8/7/2026,0.006448113,0.000895123,0.001536237
1680,8/8/2026,0.002387988,0.002108361,0.001276453
1681,8/9/2026,0.000170541,0.003954441,0.000474535
1682,8/10/2026,0.000433626,0.002016474,0.002214062
1683,8/11/2026,0.001480633,0.000685238,0.002234615
1684,8/12/2026,0.000154443,0.003469463,0.013117148
1685,8/13/2026,5.48e-05,0.007656486,0.016759029
1686,8/14/2026,5.09e-05,0.006060449,0.002684919
1687,8/15/2026,6.02e-05,0.000857092,0.002907358
1688,8/16/2026,5.97e-05,0.00052777,0.002940752
1689,8/17/2026,4.61e-05,0.000293638,0.000818791
1690,8/18/2026,6.09e-05,0.001398895,0.007533566
1691,8/19/2026,7.43e-05,0.000702278,0.000588695
1692,8/20/2026,4.77e-05,0.000394783,0.000536853
1693,8/21/2026,4.46e-05,0.000315185,0.001530219
1694,8/22/2026,0.004950221,0.002253367,0.002318928
1695,8/23/2026,0.008854776,0.001245327,0.001073172
1696,8/24/2026,0.00106947,0.000317013,0.000559593
1697,8/25/2026,0.000412068,0.000304427,0.000467691
1698,8/26/2026,9.5e-05,0.000883608,0.005381865
1699,8/27/2026,6.63e-05,0.002085957,0.006511147
1700,8/28/2026,6.44e-05,0.005797349,0.004246215
1701,8/29/2026,5.4e-05,0.003810021,0.002419786
1702,8/30/2026,7.54e-05,0.002185733,0.011073972
1703,8/31/2026,5.72e-05,0.002811827,0.004537878
1704,9/1/2026,7.56e-05,0.001851916,0.001657007
1705,9/2/2026,6.7e-05,0.001020805,0.000190112
1706,9/3/2026,7.47e-05,0.001701012,5.89e-05
1707,9/4/2026,0.002177173,0.004489472,0.000166934
1708,9/5/2026,0.000363518,0.000160694,2.67e-05
1709,9/6/2026,0.00036604,9.71e-05,2.69e-05
1710,9/7/2026,0.000123254,8.79e-05,2.81e-05
1711,9/8/2026,0.000327516,0.000248071,0.000383177
1712,9/9/2026,8.93e-05,0.002855677,0.004916402
1713,9/10/2026,0.002087182,0.005633872,0.001981607
1714,9/11/2026,0.001392993,0.001280758,8.94e-05
1715,9/12/2026,0.00026098,0.000241355,3.95e-05
1716,9/13/2026,9.73e-05,0.000167967,3.3e-05
1717,9/14/2026,7.51e-05,0.000110934,0.00016849
1718,9/15/2026,5.68e-05,0.001405037,0.00344218
1719,9/16/2026,0.000192691,0.003499798,0.00035188
1720,9/17/2026,6.88e-05,0.000934656,2.79e-05
1721,9/18/2026,7.04e-05,0.000468655,3.24e-05
1722,9/19/2026,0.000100032,8.98e-05,3.72e-05
1723,9/20/2026,0.000494788,0.000119084,8.3e-05
1724,9/21/2026,0.002395363,0.000345699,6.9e-05
1725,9/22/2026,0.002042599,0.000822067,7.31e-05
1726,9/23/2026,0.001697657,0.002604684,0.000252108
1727,9/24/2026,0.007197941,0.004393074,0.004680577
1728,9/25/2026,0.003481942,0.011079119,0.008587556
1729,9/26/2026,0.001259013,0.008997368,0.000493899
1730,9/27/2026,0.006251155,0.002875172,0.00012076
1731,9/28/2026,0.002948065,0.000217962,0.001609741
1732,9/29/2026,0.00218866,0.000179673,0.00149593
1733,9/30/2026,7.54e-05,0.001415916,0.001076886
1734,10/1/2026,0.008997817,0.004096641,0.001717886
1735,10/2/2026,0.025838111,0.00391569,9.06e-05
1736,10/3/2026,0.019356807,0.000958809,4.56e-05
1737,10/4/2026,0.015744249,9.42e-05,4.97e-05
1738,10/5/2026,0.000791844,0.000139799,5.68e-05
1739,10/6/2026,0.000128525,5.09e-05,2.43e-05
1740,10/7/2026,6.37e-05,5.42e-05,0.001113052
1741,10/8/2026,6.8e-05,0.000801952,0.006492527
1742,10/9/2026,7.12e-05,0.004734707,0.002795387
1743,10/10/2026,6.91e-05,0.007034845,0.003092504
1744,10/11/2026,9.75e-05,0.004995785,0.001468966
1745,10/12/2026,0.00218812,0.000817706,0.005748915
1746,10/13/2026,0.000349175,0.00143382,0.009409035
1747,10/14/2026,0.005321112,0.001705433,0.005472715
1748,10/15/2026,0.001160458,0.001474498,0.004528887
1749,10/16/2026,0.000164077,0.001102742,0.002474716
1750,10/17/2026,0.001175892,0.000288432,0.000664906
1751,10/18/2026,0.001737278,8.16e-05,0.000536387
1752,10/19/2026,0.000128938,5.43e-05,0.001280498
1753,10/20/2026,6.85e-05,0.000583001,0.013045758
1754,10/21/2026,5.7e-05,0.001808503,0.00655181
1755,10/22/2026,6.86e-05,0.000132829,0.001099914
1756,10/23/2026,0.000128589,0.000480295,0.000846054
1757,10/24/2026,7.81e-05,0.002179564,0.003027159
1758,10/25/2026,6.22e-05,0.004727621,0.009853054
1759,10/26/2026,7.29e-05,0.001687603,0.000346905
1760,10/27/2026,0.000185,7.68e-05,0.000340283
1761,10/28/2026,0.000916315,6.17e-05,0.003826517
1762,10/29/2026,0.001303878,0.002043384,0.008636826
1763,10/30/2026,0.001505842,0.010591454,0.001035161
1764,10/31/2026,0.006389692,0.002482302,0.000323075
1765,11/1/2026,0.004103275,0.001666435,8.89e-05
1766,11/2/2026,0.009298556,0.001110262,0.000212801
1767,11/3/2026,0.00199533,0.000520974,0.001979913
1768,11/4/2026,0.00051696,0.012141988,0.014348232
1769,11/5/2026,0.001167503,0.022994991,0.001666966
1770,11/6/2026,0.009507025,0.001684845,0.00476132
1771,11/7/2026,0.002016737,0.004431005,0.004816972
1772,11/8/2026,0.001036714,0.001505259,0.011430228
1773,11/9/2026,0.001001953,0.018398214,0.006646178
1774,11/10/2026,0.008200046,0.002001845,0.004925763
1775,11/11/2026,0.002451434,5.26e-05,0.005273512
1776,11/12/2026,0.00058439,0.009772093,0.010192961
1777,11/13/2026,0.000151209,0.004459272,0.009069711
1778,11/14/2026,0.006822553,0.007389568,0.009087431
1779,11/15/2026,0.007724202,0.002667457,0.0016349
1780,11/16/2026,0.000159567,0.001485858,0.005743909
1781,11/17/2026,0.000954256,0.000245101,0.001692037
1782,11/18/2026,0.000200452,0.00409211,0.005434759
1783,11/19/2026,7.83e-05,0.000348972,0.000394102
1784,11/20/2026,0.00077434,0.00022715,0.002761809
1785,11/21/2026,0.000729302,0.000384432,0.000775762
1786,11/22/2026,0.000347489,0.000192897,0.000285285
1787,11/23/2026,0.000208528,0.000964897,2.81e-05
1788,11/24/2026,0.000247978,0.000301664,1.88e-05
1789,11/25/2026,0.000412585,0.00050083,1.94e-05
1790,11/26/2026,0.001609304,0.000464256,2.1e-05
1791,11/27/2026,0.001215807,0.00019567,8.56e-05
1792,11/28/2026,0.000461417,6.85e-05,0.0001
1793,11/29/2026,5.19e-05,6.45e-05,0.000966393
1794,11/30/2026,0.000331165,7.38e-05,0.000328436
1795,12/1/2026,5.52e-05,0.00097415,0.012516173
1796,12/2/2026,0.000185625,0.005665446,0.014062744
1797,12/3/2026,0.00493411,0.000988943,0.005690569
1798,12/4/2026,0.000212788,0.001669522,0.003317517
1799,12/5/2026,0.000510299,0.0006821,0.002651787
1800,12/6/2026,5.71e-05,8.64e-05,5.16e-05
1801,12/7/2026,3.33e-05,3.32e-05,4.75e-05
1802,12/8/2026,3.85e-05,0.000186404,0.001364802
1803,12/9/2026,3.07e-05,0.001760065,0.004334528
1804,12/10/2026,4.34e-05,0.004852789,0.006250872
1805,12/11/2026,0.000104382,0.002950661,0.003096881
1806,12/12/2026,0.001603554,0.010181639,0.003118499
1807,12/13/2026,0.010874448,0.000566719,0.000187307
1808,12/14/2026,0.000907267,0.000158064,0.000905066
1809,12/15/2026,0.001379495,0.006185352,0.007098063
1810,12/16/2026,0.01394553,0.004139514,0.005712666
1811,12/17/2026,0.003384041,0.00041055,0.002034819
1812,12/18/2026,0.000652691,7.55e-05,0.004839064
1813,12/19/2026,3.58e-05,0.00832274,0.008090087
1814,12/20/2026,0.006005268,0.017470399,0.004848812
1815,12/21/2026,0.029267638,0.003075304,0.002962289
1816,12/22/2026,0.003915044,0.001713617,0.000776859
1817,12/23/2026,0.006400012,0.000800713,0.003133128
1818,12/24/2026,0.001472827,0.002189161,0.008473229
1819,12/25/2026,0.004584776,0.000201261,0.004350912
1820,12/26/2026,8.06e-05,0.002458513,0.006006575
1821,12/27/2026,0.014936665,0.002852828,0.000960822
1822,12/28/2026,0.005832097,0.000477662,0.003692283
1823,12/29/2026,0.002288839,0.000367631,0.001857509
1824,12/30/2026,0.000823924,0.005812524,0.001266137
1825,12/31/2026,0.01123196,0.003642052,2.23e-05
1826,1/1/2027,0.00386502,0.000159749,0.002693403
1827,1/2/2027,0.000326967,0.000578025,0.003835693
1828,1/3/2027,0.000147048,0.004409188,0.009844297
1829,1/4/2027,0.001270595,0.003462671,0.006792499
1830,1/5/2027,0.004914433,0.010074517,0.004482496
1831,1/6/2027,0.001654502,0.001127971,0.0052365
1832,1/7/2027,0.008028934,0.012685807,0.011207931
1833,1/8/2027,0.016493624,0.002781224,0.004589477
1834,1/9/2027,0.009829583,0.001547423,0.001215668
1835,1/10/2027,0.001104035,0.006892567,0.008768748
1836,1/11/2027,0.008667818,0.002544369,0.004051287
1837,1/12/2027,0.000242125,0.001319733,0.002911845
1838,1/13/2027,0.000282539,0.001618163,0.00217928
1839,1/14/2027,0.000959404,0.001597673,0.00118636
1840,1/15/2027,0.004322267,0.008135935,0.0020742
1841,1/16/2027,0.001292055,0.002424644,0.002582565
1842,1/17/2027,0.006647651,0.011249754,0.004781248
1843,1/18/2027,0.006355634,0.001973902,0.002827723
1844,1/19/2027,0.000516807,0.006811639,0.004995717
1845,1/20/2027,3.46e-05,0.007284669,0.005731938
1846,1/21/2027,3.09e-05,0.003566925,0.002255868
1847,1/22/2027,6.61e-05,0.005746213,0.001399416
1848,1/23/2027,3.24e-05,0.00098735,0.000786135
1849,1/24/2027,0.000110198,0.012624686,0.006868021
1850,1/25/2027,3.19e-05,0.004603428,0.002143155
1851,1/26/2027,0.000336084,0.005001677,0.001097005
1852,1/27/2027,0.001223956,0.001241329,0.00175763
1853,1/28/2027,0.00329646,0.00079216,0.00389384
1854,1/29/2027,0.00118252,0.00043955,0.003193267
1855,1/30/2027,5.49e-05,0.000872305,0.001791783
1856,1/31/2027,0.00064442,0.002744264,0.001611904
1857,2/1/2027,0.002843741,0.00317044,0.002599158
1858,2/2/2027,0.00021266,0.000605284,0.004933703
1859,2/3/2027,8.96e-05,0.00119149,0.009061881
1860,2/4/2027,0.0009336,0.00369725,0.004633648
1861,2/5/2027,0.005312882,0.000577749,0.006949787
1862,2/6/2027,0.002261717,0.009151038,0.006206259
1863,2/7/2027,0.012315912,0.001445653,0.008334628
1864,2/8/2027,0.000659227,0.00559852,0.018467406
1865,2/9/2027,0.000372391,0.002868133,0.009701233
1866,2/10/2027,9.88e-05,0.000660152,0.005199123
1867,2/11/2027,0.001445453,0.001170002,0.001066753
1868,2/12/2027,0.003625363,0.000913663,0.000300293
1869,2/13/2027,0.002952726,0.000207544,0.003675877
1870,2/14/2027,0.000489319,0.006154601,0.004672898
1871,2/15/2027,0.00011311,0.009395618,0.001014066
1872,2/16/2027,0.0057046,0.000919039,0.000107967
1873,2/17/2027,0.00058254,9.44e-05,2.33e-05
1874,2/18/2027,4.01e-05,2.23e-05,1.01e-05
1875,2/19/2027,4.75e-05,2.27e-05,0.00073853
1876,2/20/2027,0.000386532,0.000897151,0.001279218
1877,2/21/2027,0.003588558,0.001311218,0.000664108
1878,2/22/2027,0.002593115,0.001690404,0.003107975
1879,2/23/2027,0.000895471,0.001140048,0.004563793
1880,2/24/2027,0.003424195,0.001191381,0.000880982
1881,2/25/2027,0.011991019,0.001243927,0.000583222
1882,2/26/2027,0.005089645,0.001831142,5.06e-05
1883,2/27/2027,0.0233409,0.004644634,0.000213619
1884,2/28/2027,0.005872109,0.002186125,0.000207891
1885,3/1/2027,0.005067465,0.002591351,0.000701602
1886,3/2/2027,0.01529075,0.001482987,0.000157596
1887,3/3/2027,0.012303282,0.000221916,2.63e-05
1888,3/4/2027,0.000757707,0.000134721,0.000397424
1889,3/5/2027,5.24e-05,0.011516823,0.007547353
1890,3/6/2027,0.003847502,0.010784076,0.002773897
1891,3/7/2027,0.007819935,0.001517092,0.000797623
1892,3/8/2027,0.002959083,0.000769756,0.00060088
1893,3/9/2027,0.000555663,6.92e-05,8.43e-06
1894,3/10/2027,0.000528967,2.55e-05,2.16e-05
1895,3/11/2027,0.000110567,0.000787501,0.00590894
1896,3/12/2027,4.64e-05,0.005000049,0.004631397
1897,3/13/2027,0.000202196,0.001991171,0.005112124
1898,3/14/2027,0.000246153,0.011896104,0.003018636
1899,3/15/2027,0.000234098,0.005913095,0.000407663
1900,3/16/2027,0.000138662,0.00121854,0.000177635
1901,3/17/2027,0.000643487,0.001982207,9.53e-05
1902,3/18/2027,0.002638445,9.14e-05,0.000148578
1903,3/19/2027,0.000316216,0.000411847,0.000749461
1904,3/20/2027,0.001369109,0.002897459,0.001286596
1905,3/21/2027,0.009991424,0.003625787,0.002189188
1906,3/22/2027,0.004185265,0.001778245,0.002813847
1907,3/23/2027,0.002525219,0.001882354,0.000138454
1908,3/24/2027,0.00194175,0.000631388,0.00115187
1909,3/25/2027,5.13e-05,4.92e-05,0.007122143
1910,3/26/2027,4.63e-05,0.000150176,0.012653546
1911,3/27/2027,5.39e-05,0.005512491,0.007455557
1912,3/28/2027,4.93e-05,0.000696631,0.002896644
1913,3/29/2027,0.000168276,0.002261661,0.000427265
1914,3/30/2027,0.00026814,0.002713452,0.000131566
1915,3/31/2027,0.001168531,0.000526683,2.66e-05
1916,4/1/2027,0.000193418,0.000142848,1.88e-05
1917,4/2/2027,6.92e-05,2.59e-05,9.17e-06
1918,4/3/2027,3.13e-05,2.07e-05,9.23e-06
1919,4/4/2027,2.78e-05,3.53e-05,4.03e-05
1920,4/5/2027,2.81e-05,0.000758636,0.000676157
1921,4/6/2027,0.000794805,0.006993067,0.001557477
1922,4/7/2027,0.004036165,0.006401458,0.002533834
1923,4/8/2027,0.002048497,0.008082053,0.002900313
1924,4/9/2027,0.000389832,0.006007636,0.001618853
1925,4/10/2027,0.011321306,0.003452868,0.003128885
1926,4/11/2027,0.006599861,0.003456377,0.002861337
1927,4/12/2027,0.009183381,0.00044885,0.001021012
1928,4/13/2027,0.004584238,0.00090619,0.006413132
1929,4/14/2027,0.002976999,0.002901464,0.000761946
1930,4/15/2027,0.003588704,0.001592043,0.000561255
1931,4/16/2027,0.005407121,0.003480571,3.21e-05
1932,4/17/2027,0.008952169,0.003487244,3.84e-05
1933,4/18/2027,0.001350656,0.001607634,0.0002246
1934,4/19/2027,0.003367308,0.002057836,0.000127702
1935,4/20/2027,0.001911332,0.002911883,0.000264736
1936,4/21/2027,0.002475359,0.002075795,0.000690159
1937,4/22/2027,0.004908131,0.00047211,0.000855295
1938,4/23/2027,0.000929173,0.000150495,0.00566387
